Orlando Magic,Cleveland Cavaliers,Dallas Mavericks,Portland Trail Blazers,Minnesota Timberwolves,Phoenix Suns,Philadelphia 76ers,Toronto Raptors,New Orleans Pelicans,Milwaukee Bucks,Los Angeles Clippers,Denver Nuggets,Oklahoma City Thunder,Atlanta Hawks,New York Knicks,Washington Wizards,Memphis Grizzlies,Brooklyn Nets,Chicago Bulls,Houston Rockets,Utah Jazz,Golden State Warriors,Boston Celtics,Indiana Pacers,San Antonio Spurs,Charlotte Hornets,Los Angeles Lakers,Detroit Pistons,Sacramento Kings,Miami Heat,Date,Start (ET),PTS(Visitor),PTS(Home),Pr(Visitor), Pr(Home)
0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,Fri Nov 24 2017,8:00 pm,109,97,1,0
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,Fri Nov 24 2017,8:00 pm,99,98,1,0
0,0,0,0,0,80,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Nov 24 2017,9:00 pm,115,91,1,0
0,0,0,0,0,0,0,81,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Nov 25 2017,7:30 pm,112,78,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,Sat Nov 25 2017,7:00 pm,106,86,1,0
0,0,80,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Nov 25 2017,8:30 pm,81,97,0,1
0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,Sat Nov 25 2017,8:30 pm,95,110,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,Sat Nov 25 2017,8:00 pm,102,117,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,Sat Nov 25 2017,8:00 pm,108,98,1,0
81,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Nov 25 2017,7:00 pm,111,130,0,1
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,Sat Nov 25 2017,10:00 pm,97,95,1,0
0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Sat Nov 25 2017,9:00 pm,108,121,0,1
0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Nov 25 2017,7:00 pm,108,105,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,81,Sun Nov 26 2017,3:30 pm,100,93,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,81,0,0,0,0,0,0,0,0,0,0,0,0,Sun Nov 26 2017,6:00 pm,98,88,1,0
0,0,0,0,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Nov 26 2017,3:30 pm,108,119,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,0,0,Mon Nov 27 2017,7:30 pm,118,108,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,Mon Nov 27 2017,10:30 pm,110,106,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,Mon Nov 27 2017,8:00 pm,103,117,0,1
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,Mon Nov 27 2017,7:00 pm,109,121,0,1
0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,Mon Nov 27 2017,10:30 pm,115,120,0,1
0,0,0,81,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Nov 27 2017,7:30 pm,103,91,1,0
0,81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Nov 27 2017,7:00 pm,113,91,1,0
0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,Mon Nov 27 2017,8:30 pm,108,115,0,1
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,Tue Nov 28 2017,8:00 pm,104,99,1,0
0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,Tue Nov 28 2017,7:00 pm,97,108,0,1
0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Nov 28 2017,8:00 pm,92,89,1,0
0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,Tue Nov 28 2017,10:00 pm,112,87,1,0
0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Tue Nov 28 2017,10:00 pm,77,106,0,1
0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 29 2017,8:30 pm,109,104,1,0
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,Wed Nov 29 2017,7:00 pm,107,131,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,81,0,0,0,0,0,0,Wed Nov 29 2017,8:00 pm,97,118,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,0,Wed Nov 29 2017,10:30 pm,127,123,1,0
0,0,0,0,81,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 29 2017,8:00 pm,120,102,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,Wed Nov 29 2017,7:30 pm,86,115,0,1
80,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 29 2017,7:00 pm,108,121,0,1
0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Nov 29 2017,7:00 pm,113,118,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,0,0,0,0,Wed Nov 29 2017,8:30 pm,95,104,0,1
0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,Wed Nov 29 2017,7:30 pm,113,126,0,1
0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thu Nov 30 2017,7:30 pm,121,114,1,0
0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,Thu Nov 30 2017,7:30 pm,97,108,0,1
0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,Thu Nov 30 2017,9:00 pm,110,111,0,1
0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,Thu Nov 30 2017,10:30 pm,126,107,1,0
0,0,0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thu Nov 30 2017,10:00 pm,103,91,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,81,0,Fri Dec 1 2017,8:00 pm,107,106,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,Fri Dec 1 2017,8:00 pm,95,79,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,Fri Dec 1 2017,8:00 pm,100,105,0,1
0,0,0,0,81,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 1 2017,8:00 pm,107,111,0,1
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,Fri Dec 1 2017,7:00 pm,133,112,1,0
0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,Fri Dec 1 2017,7:30 pm,115,120,0,1
0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Fri Dec 1 2017,9:00 pm,108,114,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,81,0,0,Fri Dec 1 2017,7:00 pm,91,109,0,1
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,Sat Dec 2 2017,1:00 pm,111,116,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 2 2017,3:00 pm,114,102,1,0
0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 2 2017,7:30 pm,111,116,0,1
0,0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 2 2017,2:00 pm,82,108,0,1
0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,Sat Dec 2 2017,9:00 pm,100,115,0,1
0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,Sat Dec 2 2017,8:30 pm,104,109,0,1
0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,Sat Dec 2 2017,7:30 pm,103,108,0,1
0,0,0,80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 2 2017,10:00 pm,123,116,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,80,0,0,0,Sun Dec 3 2017,9:30 pm,118,95,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,Sun Dec 3 2017,7:00 pm,123,95,1,0
0,0,0,0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 3 2017,7:00 pm,106,112,0,1
81,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 3 2017,3:30 pm,105,100,1,0
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,Sun Dec 3 2017,7:00 pm,87,90,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 4 2017,7:30 pm,110,90,1,0
0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,Mon Dec 4 2017,7:30 pm,100,111,0,1
0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 4 2017,8:00 pm,113,91,1,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,Mon Dec 4 2017,7:00 pm,94,104,0,1
0,0,80,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 4 2017,8:30 pm,105,122,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,Mon Dec 4 2017,7:00 pm,97,115,0,1
0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 4 2017,8:00 pm,92,95,0,1
0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,Mon Dec 4 2017,8:00 pm,125,115,1,0
0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 4 2017,7:00 pm,115,101,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,81,0,0,Mon Dec 4 2017,8:30 pm,93,96,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Mon Dec 4 2017,9:00 pm,69,116,0,1
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,Tue Dec 5 2017,8:00 pm,94,100,0,1
0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 5 2017,10:00 pm,106,92,1,0
0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 5 2017,7:30 pm,113,126,0,1
0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,Wed Dec 6 2017,7:30 pm,90,97,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,Wed Dec 6 2017,8:00 pm,101,87,1,0
0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,Wed Dec 6 2017,7:00 pm,95,101,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,0,0,0,0,Wed Dec 6 2017,7:00 pm,96,98,0,1
0,0,0,0,81,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 6 2017,10:30 pm,113,107,1,0
0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,Wed Dec 6 2017,8:00 pm,100,104,0,1
0,0,0,0,0,0,0,0,80,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 6 2017,8:00 pm,114,123,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 6 2017,7:30 pm,88,99,0,1
80,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 6 2017,7:00 pm,106,110,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,Wed Dec 6 2017,8:30 pm,105,117,0,1
0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Thu Dec 7 2017,10:00 pm,95,100,0,1
0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,Thu Dec 7 2017,8:00 pm,107,104,1,0
0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thu Dec 7 2017,9:00 pm,109,99,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,Thu Dec 7 2017,10:30 pm,112,101,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,80,0,0,0,0,Fri Dec 8 2017,7:00 pm,119,111,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,80,0,0,Fri Dec 8 2017,7:00 pm,102,98,1,0
0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,Fri Dec 8 2017,7:00 pm,102,106,0,1
0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 8 2017,8:00 pm,116,107,1,0
0,0,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 8 2017,8:00 pm,102,109,0,1
0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,Fri Dec 8 2017,8:00 pm,116,109,1,0
80,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 8 2017,7:00 pm,103,89,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,Fri Dec 8 2017,9:30 pm,102,105,0,1
81,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 9 2017,7:30 pm,110,117,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,81,Sat Dec 9 2017,6:00 pm,101,89,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 9 2017,8:00 pm,102,104,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,81,0,0,0,Sat Dec 9 2017,7:00 pm,110,99,1,0
0,80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 9 2017,8:00 pm,98,105,0,1
0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 9 2017,3:30 pm,112,113,0,1
0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 9 2017,9:00 pm,102,101,1,0
0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,Sat Dec 9 2017,8:30 pm,100,117,0,1
0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,Sat Dec 9 2017,9:00 pm,104,101,1,0
0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,Sat Dec 9 2017,10:00 pm,124,117,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,Sun Dec 10 2017,4:00 pm,91,81,1,0
0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,Sun Dec 10 2017,5:00 pm,116,126,0,1
0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 10 2017,7:00 pm,92,97,0,1
0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 10 2017,7:00 pm,124,131,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 10 2017,7:30 pm,107,111,0,1
0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,Sun Dec 10 2017,3:30 pm,102,87,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,81,0,0,0,0,0,0,0,Mon Dec 11 2017,8:00 pm,85,108,0,1
0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,Mon Dec 11 2017,10:30 pm,104,111,0,1
0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,Mon Dec 11 2017,8:00 pm,123,130,0,1
0,0,0,0,0,0,0,81,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 11 2017,10:30 pm,91,96,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,81,Mon Dec 11 2017,8:00 pm,107,82,1,0
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,Mon Dec 11 2017,8:00 pm,116,103,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 12 2017,7:30 pm,98,103,0,1
0,80,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 12 2017,7:00 pm,114,123,0,1
0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,Tue Dec 12 2017,8:30 pm,89,95,0,1
0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,Tue Dec 12 2017,7:00 pm,103,84,1,0
0,0,0,0,80,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 12 2017,9:30 pm,118,112,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,Tue Dec 12 2017,7:00 pm,109,113,0,1
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,Tue Dec 12 2017,10:00 pm,92,99,0,1
0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,Wed Dec 13 2017,7:30 pm,118,124,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,81,0,0,0,0,0,0,0,0,0,Wed Dec 13 2017,8:00 pm,100,103,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,81,0,0,0,0,Wed Dec 13 2017,9:30 pm,96,108,0,1
0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,Wed Dec 13 2017,7:00 pm,100,95,1,0
0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,Wed Dec 13 2017,7:30 pm,102,95,1,0
0,0,0,0,0,0,0,0,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 13 2017,8:00 pm,108,115,0,1
80,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 13 2017,7:00 pm,106,95,1,0
0,0,0,0,0,80,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 13 2017,9:00 pm,115,109,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 13 2017,7:00 pm,87,93,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,Thu Dec 14 2017,7:30 pm,105,91,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Thu Dec 14 2017,7:30 pm,111,104,1,0
0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,Thu Dec 14 2017,8:00 pm,112,121,0,1
0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,Thu Dec 14 2017,10:30 pm,97,112,0,1
0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,Thu Dec 14 2017,8:00 pm,96,119,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,Fri Dec 15 2017,7:30 pm,107,95,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,81,Fri Dec 15 2017,7:00 pm,104,98,1,0
0,0,0,0,0,0,0,0,81,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 15 2017,9:00 pm,111,117,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,0,0,0,0,0,Fri Dec 15 2017,9:30 pm,109,124,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,81,0,0,Fri Dec 15 2017,7:00 pm,104,98,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 15 2017,8:00 pm,94,96,0,1
0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 15 2017,8:00 pm,115,109,1,0
80,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 15 2017,7:00 pm,95,88,1,0
0,0,0,0,0,0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 15 2017,7:00 pm,119,117,1,0
0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 15 2017,7:30 pm,87,120,0,1
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 15 2017,7:00 pm,91,100,0,1
0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,Sat Dec 16 2017,7:00 pm,93,91,1,0
0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,Sat Dec 16 2017,7:30 pm,100,109,0,1
